-0.32881337,-0.393638,0.30455515
-0.71047425,-0.31560802,0.6810871
-0.50320363,-0.0070500337,0.99538887
-0.46185526,-0.7317118,0.53220785
-0.11745972,-0.13673005,-0.9761681
-0.17966235,-0.41384354,0.32703674
-0.019032182,-0.5203904,-1.0666374
-0.39814964,-0.38900954,0.27142102
-0.3305494,-0.49109623,0.32111916
0.57176673,0.46363997,-1.3604475
-0.20319754,-0.42491677,0.39373326
3.7878408,3.4123893,-2.5181684
-0.38827765,-0.16234714,0.30660662
-0.27979863,-0.26866618,0.2961117
-0.40824226,-0.29942963,0.6426128
-0.06062059,-0.12783009,0.4335382
-0.3712702,-0.32951236,0.4339583
-0.5601562,-0.7621964,0.71515405
-0.14169031,-0.41988558,0.9150692
-0.43172067,-0.41188514,0.5338224
-0.48784378,-0.41376793,1.1670786
-0.40382636,-0.18162745,0.21554479
-0.5257098,-0.5260699,1.5554396
-0.33405015,-0.10265004,0.98397064
-0.370822,0.40175816,-0.3281225
-0.29370937,-0.04757326,-0.026757404
0.99361235,0.84519315,-1.7093891
-0.29465622,-0.63862175,0.28537008
-0.5695313,-0.46026203,-0.05398764
-0.41119516,-0.38429928,0.30765507
-0.2432607,-0.4014338,0.28741756
-0.11228008,-0.46274382,0.04569631
2.145597,2.2848196,-2.1657934
1.9474066,1.6925067,-1.9629993
-0.30562162,-0.20755464,0.5786558
-0.40002325,-0.40606746,0.82256645
-0.1881489,-0.30792856,0.25652862
-0.23057112,0.04020264,-0.12454258
-0.14167932,-0.3903479,0.6324644
-0.527268,-0.26750058,1.1535841
-0.27911583,-0.08422344,0.6221503
-0.38052085,-0.3457535,0.74290335
-0.7256434,-0.703724,0.94678974
-0.3683483,-0.52012825,0.512776
-0.41775596,-0.036258087,0.36902228
3.5899706,3.493688,-2.4296443
-0.10281967,-0.257203,-0.27532247
-0.56950027,-0.23272946,0.5083997
3.5171318,3.4435077,-2.4516637
-0.53792393,0.017881207,-1.1213614
-0.25021818,0.071724296,-0.30676147
-0.8468658,-1.416342,1.306675
-0.50894135,-0.09111323,0.13843277
-0.4042792,-0.669019,1.2304261
-0.24489178,-0.31452483,0.6303736
-0.18212807,-0.08987672,0.55555344
-0.11203984,-0.40564066,-0.6659262
-0.55335534,-0.7556846,0.6083338
0.4959025,-0.19132563,-0.14123711
-0.6720906,-0.22171444,0.6837276
-0.36373898,-0.32886535,0.4062286
-0.4595886,-0.3384206,0.47642362
-0.3884274,-0.17089075,0.80877227
-0.20814225,-0.4185069,1.0126221
-0.3072696,-0.3186875,0.099092446
4.286973,3.7421126,-2.5899103
0.18978162,0.148951,-1.468505
-0.44565257,-0.112011544,0.24547547
-0.6390859,-0.22420096,0.83354837
-0.37238368,-0.41603237,1.366374
-0.69537205,-0.34380662,0.5456413
0.9712486,0.46303734,-1.8944019
-0.12020724,-0.46838936,0.4027115
-0.27028772,-0.21946582,0.34494236
-0.8246615,-0.2785857,0.98025656
3.1437583,2.3208473,-2.2371714
-0.33267492,-0.42183033,0.81931937
-0.20570028,-0.18663323,0.09911821
-0.4099961,-0.024969276,0.6074437
-0.30207914,-0.30927357,0.68882585
2.9294033,3.4553585,-1.9303248
-0.5059736,-0.56898016,0.36230868
-0.39299297,-0.2083678,0.65987647
-0.41280827,-0.31223696,-0.3371922
-0.41042876,-0.005187411,-0.5483203
-0.27843595,-0.346841,-0.07485975
-0.25847676,-0.15125951,0.33915964
-0.25263265,-0.4822509,0.15427026
-0.2929631,-0.45970905,0.16401628
-0.60098827,-0.6991439,0.56734264
-0.61417985,-0.60426444,1.6336462
-0.1703413,-0.37356344,-0.22401297
-0.90391535,-1.2620543,1.1577675
-0.6494034,-0.10271522,0.80660725
-0.16026746,-0.577833,-0.4580401
1.6033577,1.0507833,-1.9348913
-0.024218643,-0.48847142,0.016812488
-0.2873393,-0.5928982,0.21840635
-0.2978843,-0.4188179,0.5198486
-0.07401735,-0.39717922,0.13626346
-0.5539837,-0.2928576,0.6586398
-0.23637454,-0.15534094,0.19929078
-0.31352556,-0.22512975,0.5662967
-0.1509564,-0.28200054,-0.11722291
-0.3940628,-0.13942507,-0.8630907
-0.4051554,-0.30037677,-0.05223655
-0.3830337,-0.55985075,0.015880503
-0.053213686,-0.46530312,0.13507652
0.1846135,-0.24317476,0.33318967
-0.03594423,0.16921163,-0.62189335
-0.36964238,-0.10238942,0.63588005
-0.27525884,0.094750196,0.3170949
-0.61022645,-0.34195486,1.0739387
-0.7661305,-2.0128489,1.3200047
-0.34806514,-0.28454,0.8042852
-0.5681027,-1.0240216,0.84040874
-0.26418477,-0.6500899,0.4161967
3.5622413,3.262753,-2.4997232
-0.371995,-0.6929271,0.57449377
-0.31403095,-0.24146718,0.9846493
-0.37298465,-0.42884657,0.3946378
-0.76654786,-0.29503936,1.170465
-0.5349332,-0.4427446,0.78851485
-0.47353467,-0.26738632,1.2089647
-0.3875192,-0.3737375,0.9314951
-0.22635534,-0.23911503,0.17413342
-0.4135984,-0.42179605,0.9526284
-0.28713176,-0.49111977,0.16704303
-0.41830957,-0.45640808,1.1125685
-0.57803947,-0.20182616,0.52916265
-0.16100815,-0.23010024,0.6711424
-0.29347855,-0.21584693,0.028464355
-0.55805326,-0.2722182,0.95905805
-0.45986655,-0.41865054,1.1856415
3.0850985,2.8318708,-2.5225356
2.1186898,2.8341913,-2.174074
-0.29875416,-0.3733988,0.37839037
1.7162012,0.8238762,-1.5653281
-0.38944152,-0.2173562,0.012097962
-0.5262356,-0.67727065,1.1214753
-0.28265432,0.070765086,-0.48233417
-0.27996737,-0.59940696,1.0833526
-0.11886563,-0.2265169,0.3115829
-0.11204649,-1.0265883,0.33261916
0.36107853,0.14272165,-1.081238
-0.38125518,-0.6491456,0.7532636
-1.1115488,-2.0789013,1.2417206
-0.41089296,-0.20663115,0.6367366
1.90055,1.4529585,-2.2584794
1.8899829,1.9475042,-2.0368214
-0.27564147,-0.030595366,1.1716592
-0.18852012,-0.18513548,0.11342951
-0.2725648,-1.6865505,0.9168627
-0.29957116,-0.35568374,0.21288493
1.9995973,1.7620721,-2.1635592
-0.21840136,-0.36981624,0.18302655
-0.5787685,-0.27959904,0.8617417
-0.541957,-0.35922465,0.7046471
-0.08752429,-0.35442147,-0.21911404
-0.07619061,-0.28540227,-0.25535545
-0.28603742,-0.36307904,0.3323317
-0.17951615,-0.6369479,1.0702615
-0.3259656,-0.34576055,0.5546048
-0.5383592,-0.17822102,-0.42014197
-0.43005466,-0.60549086,1.0768931
-0.38710314,0.05164758,-0.75812507
-0.89456296,-0.6017824,1.2917488
-0.43190417,-0.1654636,-0.15959467
-0.29590866,-0.2743689,-0.7804752
-0.5419295,-0.45041037,-0.43484867
1.7884068,1.8824716,-2.02519
-0.049009368,0.25043705,-0.46962196
-0.45157683,-0.11933746,0.6024566
2.1349502,2.5934508,-1.7901413
-0.03758464,-0.3260713,0.24501324
-0.2737151,0.70730937,-1.1613758
-0.2009176,-0.49813923,0.3774065
-0.1576971,-0.5401344,0.41084176
-0.36959767,-0.38599688,0.32659745
-0.5411949,-1.9784398,1.7260365
1.2319567,0.86214364,-1.6287833
-0.1914901,-0.17737842,0.56123775
-0.3579796,-0.5612615,0.23324436
3.0933864,2.8989294,-2.3752022
-0.1219418,0.26480052,-0.8329682
-0.2705572,-0.15322351,-0.26681522
-0.14385438,-0.24879271,-0.13364598
-0.022581188,-0.3164539,0.6940693
-0.38154542,-0.53514266,0.791403
-0.68192315,-1.2796373,0.8276892
-0.33010927,-0.43846843,0.042389847
3.2310567,3.4259048,-2.4732313
-0.5218499,-0.3228064,-0.13774547
-0.10008847,-0.036143295,0.49795544
-0.16628733,0.15547094,-1.1551719
-0.328739,-0.5331437,0.64644945
-0.1465009,-0.3457228,-0.8692181
-0.41421542,-0.45347545,0.5081665
-0.45049024,-0.540915,0.6900604
-0.6068315,-0.5604176,1.2391564
-0.52227837,-0.57138413,0.95576227
-0.04094915,-0.16648301,-0.2897966
-0.51619196,-0.554678,0.46416104
-0.20677471,-0.43805072,0.46740234
-0.35135418,-0.4391577,0.71608704
-0.32837278,-0.31097165,0.5905088
-0.4375721,-0.27634948,0.69335073
-0.26043853,-0.42124715,-0.053832594
-0.08344065,-0.6008881,-0.52241796
-0.6316968,-0.42163113,1.0433894
0.3104365,0.37875107,-0.9647638
-0.3283601,-1.6160742,0.4216826
-0.32741526,-0.35658056,0.57878906
-0.2821479,1.3546393,-0.8781546
-0.52076334,-0.19829616,0.23506394
-0.34085056,-0.2850777,-0.21400432
1.5563103,0.6599005,-2.113963
-0.34471175,-1.3777734,0.5238996
0.078296326,-0.26470506,0.24855697
1.529044,1.7499659,-1.7842276
-0.2647889,-0.502483,-0.37876323
-0.52461064,0.0045488663,0.6308897
3.7506566,3.4955466,-2.4612544
-0.2519965,-0.25580528,0.5968519
-0.16762617,-0.37331507,0.17785904
-0.44032085,-0.38316184,0.1532084
-0.5407562,-0.36690637,0.41781425
-0.5212497,-0.50526977,0.81263787
3.803739,3.3734772,-2.5560892
-0.113353886,-0.23054743,0.68325764
-0.5528816,-0.54030174,1.2701305
-0.17841037,-0.44447672,0.016951524
-0.25565043,-0.6693902,0.3487704
-0.0055417847,-0.5275497,0.342549
-0.32501528,-0.32677686,1.2423542
-0.61734235,-0.29890066,0.57487
-0.6435527,-0.48142955,0.79915553
-0.15620957,-0.32070002,0.5661599
-0.49960372,-0.19345519,0.72912353
-0.46122187,-1.4936732,1.7105716
-0.43273687,-0.15193209,0.79831505
-0.19849077,-0.32025114,0.33985692
-0.5363237,-0.23500517,0.45216507
-0.3146398,-0.4583349,0.43367773
-0.4187964,-0.3068724,1.1786216
-0.34061646,-0.28698757,0.15165985
-0.4214188,-0.49917796,0.91996133
4.200646,3.9192243,-2.594791
4.2376595,3.8394072,-2.5674071
-0.23544936,-0.20745108,0.39681652
-0.05635745,-0.38497743,0.31998625
-0.4399427,-0.17169124,-0.46185902
-0.26996985,0.003976837,-0.46269488
-0.33933055,-0.23039594,0.052201994
3.1295538,3.5535173,-2.5137024
-0.38960567,-0.18317407,0.0077800527
-0.14711438,-0.28631586,0.6070858
-0.5303446,0.13168578,-0.89848256
0.16863893,0.35412523,-0.62242836
-0.054326825,-0.25707966,0.026173867
-0.31677327,-0.2167936,0.3438165
2.3009207,3.1922717,-1.6127825
-0.030693708,1.0546247,-1.4086665
-0.2967831,-0.38769603,-0.01578512
-0.48984292,-0.20399293,0.6763891
-0.16651706,-0.38599297,-0.5239392
2.3042777,1.6807076,-2.0781686
-0.3973257,0.08157836,-1.2685028
-0.30334046,-0.7378538,0.8340313
-0.18373606,-0.33441064,0.28064048
-0.41944858,0.017635647,-1.3561231
-1.2092857,-0.5457544,1.0693293
0.006651352,0.24627677,-0.53807527
-0.35605672,-0.29054,0.8307624
0.030475855,0.98693,-1.1651435
-0.033658177,-0.28676337,0.63500714
-0.27924895,-0.20161402,-0.11379664
1.6626534,1.5789919,-2.1294255
0.17087103,0.22518706,-0.93482405
-0.5672616,0.021198183,-0.7129988
-0.114988275,-0.3305429,0.05909691
-0.28691012,-0.20491886,0.06333814
-0.012420259,-0.5458494,-0.33516976
-0.5414544,-0.3178546,0.60786784
-0.4657795,0.4354173,0.6733328
-0.20402381,-0.33772266,-0.4320528
-0.14220011,-0.27179378,0.14841172
-0.23369513,-0.6940433,0.84451413
-0.062177442,-0.2841297,0.00044625998
-0.1499077,-0.22038275,1.0812047
-0.34709603,-0.5599578,0.88574433
-0.6025093,-0.32222927,0.6772185
-0.51540554,-0.21243969,0.5971827
-0.15774259,-0.1870066,0.016589671
-0.5404206,-0.18175218,-0.115363374
-0.23097718,0.03354186,0.39734155
-0.2902917,-0.0858076,0.7591956
-0.24583249,-0.70815814,0.95353556
-0.53804815,-0.14954212,0.06785951
-0.26424918,-0.05108875,0.19776994
-0.32667428,-0.2711832,0.13472757
0.024302777,-0.12897906,0.020506173
-0.56281,-0.35378173,1.1210655
1.8604621,1.6442839,-1.9357203
-0.1042785,-0.16931891,0.71366775
-0.4087162,-2.2035437,1.3381354
-0.24567233,-0.44403583,0.8482104
-0.18872441,-0.14603052,0.20539588
2.5217493,2.9233882,-2.389029
-0.52633226,-0.25210425,0.29816782
-0.08446269,-0.31557235,0.20639157
-0.413137,-0.21464589,0.52688074
-0.5672463,-0.30295485,0.83654225
-0.19295806,-0.5084292,0.27342367
-0.2796617,-0.39559165,0.0778478
-0.42665386,-0.85522324,1.2649244
-0.44959512,-0.25799748,0.17923948
-0.15145546,-0.35871288,0.27705038
-0.36539966,-0.012147322,-0.8428351
-0.31196368,-0.328112,0.2118837
-0.3501906,0.033549212,0.24014148
-0.54171485,-0.096402414,0.7944602
-0.64057606,-0.5538534,0.29797277
3.4419496,3.0980816,-2.5209317
-0.59239113,-0.36905316,0.9304582
1.8984087,2.3487453,-2.3020775
-0.6891639,-0.7083955,0.54759955
-0.2678711,-0.3215005,0.70798737
-0.16707714,-0.2935863,-0.83978635
-0.25154826,-0.2580774,0.5778431
-0.41640034,0.024325155,-1.0561107
-0.71452093,-1.5443317,0.30219057
-0.22272903,-0.21060354,0.93039227
-0.2969487,-0.2777796,0.5373813
-0.32487223,-0.23396707,0.75966656
4.0486417,3.6905859,-2.569807
1.7694106,1.6482644,-1.8684877
-0.31357235,-0.17479673,0.21510896
-0.0606831,-0.27060363,0.0061492696
0.028243555,-0.11862848,-0.24980149
-0.17150882,-0.26668096,-0.14066553
-0.07215765,-0.408493,0.112141065
-0.51908624,-0.29545456,0.30357128
-0.43430483,-0.15817511,0.2570867
0.13214849,1.0106559,-1.7310115
-0.22564395,-0.4396148,0.26934707
-0.17526522,0.05310164,-1.3401395
-0.36055356,-0.25289354,0.09806458
-0.45018074,-0.30780435,0.951177
-0.531499,-0.50088066,0.21554822
-0.5199318,-0.29537633,0.596705
3.264513,2.7311308,-2.4501297
-0.54502136,-0.27666864,1.311459
-0.5891069,-0.21027324,-0.07231498
0.6878202,1.194185,-1.2546204
-0.11770674,-0.019133106,-0.31069326
3.5964787,3.3983324,-2.4892273
-0.53249705,-0.4483321,-0.3293188
2.5493183,2.735231,-2.4184015
-0.45327282,-0.20179811,0.5718308
-0.6039796,-0.24626786,1.3615571
-0.18146606,-0.04143867,0.11930392
-0.30150974,-0.2318241,0.97724605
-0.10155078,-0.44067305,0.3729697
4.0044136,3.5038354,-2.5444443
3.5398095,3.2355845,-2.4911916
1.7646993,1.1981307,-1.2840002
-0.42303982,-0.24194068,0.13222799
-0.016328754,-0.45041043,0.09607033
-0.22162512,0.42330176,-0.4422573
-0.17998533,-0.8225445,0.22137615
-0.6252836,-0.49571732,0.512324
-0.108739175,-0.44635642,0.9582207
-0.34122714,-0.16532508,-0.5437981
3.2262208,3.0828955,-2.4783452
1.6687515,1.6058962,-2.0651655
-0.22290182,-0.2514723,-0.3204097
2.5961325,3.0011773,-2.3524485
-0.44495377,-0.4861978,0.2697519
-0.5455506,-0.27103174,0.5614571
-0.75119776,-0.22102976,0.64711386
-0.2909575,-0.59697556,0.42235994
-0.098656334,0.11302228,0.20094103
-0.036677428,-0.5232065,-0.25043398
-0.59018195,-0.33577305,0.46293986
-0.68228555,-0.2977293,1.0398974
-0.64732665,-0.1387257,-0.21822461
-0.105555095,-0.32522362,-0.004726112
-0.34853444,-0.40321264,1.7757386
-0.32221866,-0.15293264,-1.1188917
-0.34803027,-0.044408455,-0.849913
-0.43052655,-0.4114703,0.43997502
-0.4085458,-0.059683852,1.3217617
-0.4082686,-0.09484727,-0.780516
-0.3023997,-0.057115704,-0.16966012
-0.25393924,-0.32137042,0.93034196
-0.16061293,0.35639012,-1.7120153
-0.24770977,-0.17012307,0.24751547
-0.24273978,-0.50826544,-0.6170482
-0.40582132,-0.46283385,0.7125739
-0.35044467,-0.19523361,-0.5013394
-0.5411078,-0.33453998,1.0935158
-0.20313936,-0.4342075,0.54270464
-0.3037401,-0.24530655,0.12633535
-0.027207976,-0.08310166,-0.2829777
-0.5242673,-0.51330113,0.49831814
-1.2787414,-0.40556827,0.69149977
-0.5203667,-0.68673915,1.1336924
-0.36691368,-0.6167941,0.76480865
-0.43207318,-0.3537475,0.7406196
-0.2053105,-0.109885804,-0.10008263
-0.17529176,-0.5190513,0.5479543
-0.48515853,-1.1670196,1.1097972
-0.1555907,-0.4782972,-0.9996044
-0.44629055,-0.21589419,-0.037979446
-0.8827008,-0.3593715,0.510457
-0.30316508,-0.3194623,0.18076652
-0.08416729,-0.16314706,0.22560585
-0.2104692,-0.30274886,-0.2524562
0.15773408,-0.059699386,-0.9886382
-0.09649674,1.7833287,-0.6677194
0.14698441,-0.22925448,1.0148689
-0.2897673,-0.2881165,0.37914616
-0.5211503,-0.24470139,0.8172722
-0.42666185,-0.22458267,0.12772879
-0.1920151,-0.05992879,0.13064322
0.5151513,0.37279075,-1.448676
-0.27040392,-0.16797566,0.904147
-0.18801586,-0.43934312,0.9377246
0.06444845,0.028122766,-1.5340819
0.5560415,0.5673297,-1.648682
-0.51033,-0.9934277,1.3848351
-0.5249604,0.007960245,-0.8967624
-0.3038931,-0.36649147,-0.038782716
-0.25310248,-0.10599654,-0.67188543
-0.6669314,-0.24887502,0.47367108
-0.8789134,-0.87442344,1.1465119
-0.47749302,-0.30635282,0.117602356
-0.23903532,-0.42756066,0.04780782
3.6037924,3.387529,-2.5102866
-0.2987489,-0.35109267,0.9451077
0.23613603,-0.012992226,-1.1210576
-0.40209895,-0.3447589,0.8896961
-0.20778863,-0.36202165,0.16315368
-0.43501067,-0.036044344,-0.28112373
-0.101145424,-0.52955014,-0.076151244
-0.2817926,-0.35824096,0.46687782
2.1864946,2.4326327,-2.387168
-0.45000288,-0.05749666,0.14769685
-0.3086475,-0.17161405,0.5905039
-0.4796488,0.20181382,-0.2007778
-0.4848326,0.07729065,-0.58660316
-0.4181286,-0.30061492,0.067195706
-0.9021271,-0.56113267,0.8150012
-0.4924802,-0.37626943,0.61351997
0.584174,0.46737984,-1.2874875
-0.3950639,-0.27073064,0.39083585
-0.2366509,-0.07263264,0.7071129
-0.19735952,-0.12756115,0.026552655
0.5048753,0.7814634,-1.7387658
-0.15445055,-0.2627858,-0.059489533
-0.17374736,-0.49487725,0.29972857
-0.16855903,-0.46592093,-0.7541038
